record_id,plant_id,date,energy_source,region,production_mwh,efficiency_pct,operating_cost,revenue,co2_emissions_tons,downtime_hours,maintenance_flag,profit,year,month,quarter,month_name,is_renewable,profit_margin,cost_per_mwh,revenue_per_mwh,carbon_intensity,efficiency_zscore,is_anomaly,rolling_7d_production,rolling_30d_revenue
REC0000124,PLT024,2025-06-01,Hydro,Northeast,10181.12,99.0,152716.82,704442.38,101.81,0.17,0,551725.56,2025,6,2,Jun,1,78.32,15.0,69.19,0.01,1.602,0,9870.9,677342.31
REC0000102,PLT002,2025-06-01,Coal,West Coast,24115.75,82.87,844051.09,1989217.16,19774.91,1.77,0,1145166.0699999998,2025,6,2,Jun,0,57.57,35.0,82.49,0.82,0.218,0,22817.39,1781836.78
REC0000103,PLT003,2025-06-01,Nuclear,Northeast,47286.98,88.2,945739.59,3445206.58,0.0,0.16,0,2499466.99,2025,6,2,Jun,0,72.55,20.0,72.86,0.0,0.675,0,43640.01,3021130.1
REC0000104,PLT004,2025-06-01,Geothermal,West Coast,2793.66,66.64,78222.51,217949.79,139.68,1.78,0,139727.28000000003,2025,6,2,Jun,1,64.11,28.0,78.02,0.05,-1.175,0,3338.13,248761.85
REC0000105,PLT005,2025-06-01,Geothermal,Southeast,10167.82,88.52,284699.07,636761.34,508.39,1.41,0,352062.26999999996,2025,6,2,Jun,1,55.29,28.0,62.63,0.05,0.703,0,9516.73,607581.48
REC0000106,PLT006,2025-06-01,Geothermal,West Coast,11769.43,89.9,329543.94,982902.1,588.47,0.85,0,653358.1599999999,2025,6,2,Jun,1,66.47,28.0,83.51,0.05,0.821,0,11339.21,895035.56
REC0000107,PLT007,2025-06-01,Geothermal,Northeast,7853.87,76.98,219908.26,438383.45,392.69,0.16,0,218475.19,2025,6,2,Jun,1,49.84,28.0,55.82,0.05,-0.288,0,8034.03,537650.09
REC0000108,PLT008,2025-06-01,Nuclear,Midwest,19087.7,76.29,381754.07,1134177.18,0.0,0.02,0,752423.1099999999,2025,6,2,Jun,0,66.34,20.0,59.42,0.0,-0.347,0,20045.59,1509261.6
REC0000109,PLT009,2025-06-01,Natural Gas,Southwest,35700.56,86.93,1606525.27,2385376.54,16065.25,0.21,0,778851.27,2025,6,2,Jun,0,32.65,45.0,66.82,0.45,0.566,0,36682.41,2627008.19
REC0000110,PLT010,2025-06-01,Solar,Midwest,8053.43,99.0,201335.71,487017.06,0.0,1.37,0,285681.35,2025,6,2,Jun,1,58.66,25.0,60.47,0.0,1.602,0,7164.32,467992.64
REC0000111,PLT011,2025-06-01,Solar,Northeast,22985.06,99.0,574626.58,1509742.58,0.0,1.09,0,935116.0000000001,2025,6,2,Jun,1,61.94,25.0,65.68,0.0,1.602,0,21818.05,1397142.78
REC0000112,PLT012,2025-06-01,Hydro,Midwest,7401.57,87.03,111023.48,445222.51,74.02,1.02,0,334199.03,2025,6,2,Jun,1,75.06,15.0,60.15,0.01,0.575,0,7678.19,526332.52
REC0000101,PLT001,2025-06-01,Wind,Northeast,4505.12,64.02,135153.71,286306.47,0.0,0.08,0,151152.75999999998,2025,6,2,Jun,1,52.79,30.0,63.55,0.0,-1.4,0,4857.42,314297.26
REC0000125,PLT025,2025-06-01,Geothermal,West Coast,11185.31,80.98,313188.55,817022.6,559.27,0.98,0,503834.05,2025,6,2,Jun,1,61.67,28.0,73.04,0.05,0.056,0,10383.98,690081.03
REC0000114,PLT014,2025-06-01,Coal,Southwest,16323.87,72.55,571335.29,1017709.5,13385.57,0.19,0,446374.20999999996,2025,6,2,Jun,0,43.86,35.0,62.34,0.82,-0.668,0,18738.07,1228157.64
REC0000115,PLT015,2025-06-01,Wind,Northeast,9300.02,67.52,279000.57,561348.69,0.0,1.77,0,282348.11999999994,2025,6,2,Jun,1,50.3,30.0,60.36,0.0,-1.099,0,8342.17,528787.85
REC0000116,PLT016,2025-06-01,Solar,Northeast,8851.69,98.56,221292.26,538042.72,0.0,0.3,0,316750.45999999996,2025,6,2,Jun,1,58.87,25.0,60.78,0.0,1.564,0,8120.59,534600.15
REC0000117,PLT017,2025-06-01,Geothermal,Southeast,12029.92,85.56,336837.82,789526.68,601.5,0.18,0,452688.86000000004,2025,6,2,Jun,1,57.34,28.0,65.63,0.05,0.449,0,11299.44,760693.93
REC0000118,PLT018,2025-06-01,Solar,Southeast,19691.87,99.0,492296.72,1215388.56,0.0,1.08,0,723091.8400000001,2025,6,2,Jun,1,59.49,25.0,61.72,0.0,1.602,0,16508.71,1231663.62
REC0000119,PLT019,2025-06-01,Biomass,Southeast,4692.07,67.99,178298.5,262775.76,1079.18,0.07,0,84477.26000000001,2025,6,2,Jun,1,32.15,38.0,56.0,0.23,-1.059,0,4986.53,334406.37
REC0000120,PLT020,2025-06-01,Wind,Southeast,10652.6,56.9,319578.11,729281.99,0.0,0.59,0,409703.88,2025,6,2,Jun,1,56.18,30.0,68.46,0.0,-2.011,0,11849.78,856702.63
REC0000121,PLT021,2025-06-01,Natural Gas,Midwest,16921.37,89.0,761461.62,975239.64,7614.62,0.22,0,213778.02000000002,2025,6,2,Jun,0,21.92,45.0,57.63,0.45,0.744,0,16749.23,1045286.67
REC0000122,PLT022,2025-06-01,Solar,West Coast,11853.97,99.0,296349.19,675964.64,0.0,1.91,0,379615.45,2025,6,2,Jun,1,56.16,25.0,57.02,0.0,1.602,0,10661.77,752347.56
REC0000123,PLT023,2025-06-01,Natural Gas,Southeast,32411.0,99.0,1458494.83,2584643.48,14584.95,1.39,0,1126148.65,2025,6,2,Jun,0,43.57,45.0,79.75,0.45,1.602,0,30272.58,2304648.51
REC0000113,PLT013,2025-06-01,Geothermal,West Coast,8398.26,79.08,235151.26,514323.46,419.91,0.64,0,279172.2,2025,6,2,Jun,1,54.28,28.0,61.24,0.05,-0.108,0,8080.49,574353.22
REC0000186,PLT036,2025-06-02,Natural Gas,Northeast,14050.44,99.0,632269.76,920030.37,6322.7,0.77,0,287760.61,2025,6,2,Jun,0,31.28,45.0,65.48,0.45,1.602,0,12870.16,964231.41
REC0000185,PLT035,2025-06-02,Wind,Midwest,10031.34,62.15,300940.15,719471.37,0.0,1.12,0,418531.22,2025,6,2,Jun,1,58.17,30.0,71.72,0.0,-1.56,0,10779.4,807288.39
REC0000184,PLT034,2025-06-02,Biomass,West Coast,7556.26,75.43,287138.0,449695.65,1737.94,1.36,0,162557.65000000002,2025,6,2,Jun,1,36.15,38.0,59.51,0.23,-0.421,0,7802.61,477395.24
REC0000183,PLT033,2025-06-02,Solar,Southeast,8914.81,99.0,222870.17,756353.21,0.0,1.82,0,533483.0399999999,2025,6,2,Jun,1,70.53,25.0,84.84,0.0,1.602,0,8187.3,602897.25
REC0000178,PLT028,2025-06-02,Wind,Southwest,11595.99,63.86,347879.66,961328.43,0.0,1.64,0,613448.77,2025,6,2,Jun,1,63.81,30.0,82.9,0.0,-1.414,0,12043.92,891127.41
REC0000181,PLT031,2025-06-02,Natural Gas,Midwest,26459.78,84.22,1190690.06,1811042.76,11906.9,1.37,0,620352.7,2025,6,2,Jun,0,34.25,45.0,68.45,0.45,0.334,0,28667.63,2065733.6
REC0000180,PLT030,2025-06-02,Geothermal,Northeast,10191.11,78.22,285351.17,708526.1,509.56,0.55,0,423174.93,2025,6,2,Jun,1,59.73,28.0,69.52,0.05,-0.181,0,10624.94,787215.47
REC0000179,PLT029,2025-06-02,Solar,Northeast,19904.14,99.0,497603.4,1573084.82,0.0,1.69,0,1075481.42,2025,6,2,Jun,1,68.37,25.0,79.03,0.0,1.602,0,17665.8,1219510.59
REC0000187,PLT037,2025-06-02,Natural Gas,Southwest,15021.24,92.16,675955.76,1021577.63,6759.56,1.76,0,345621.87,2025,6,2,Jun,0,33.83,45.0,68.01,0.45,1.015,0,14440.5,1008685.68
REC0000182,PLT032,2025-06-02,Biomass,Midwest,6390.37,83.7,242834.0,503447.8,1469.78,0.53,0,260613.8,2025,6,2,Jun,1,51.77,38.0,78.78,0.23,0.289,0,6070.91,424029.57
REC0000188,PLT038,2025-06-02,Biomass,Southwest,7589.68,84.14,288407.92,571963.81,1745.63,1.16,0,283555.8900000001,2025,6,2,Jun,1,49.58,38.0,75.36,0.23,0.327,0,6788.24,454502.06
REC0000194,PLT044,2025-06-02,Nuclear,Northeast,37803.28,78.07,756065.55,2405127.77,0.0,0.64,0,1649062.22,2025,6,2,Jun,0,68.56,20.0,63.62,0.0,-0.194,0,38602.33,2809325.97
REC0000190,PLT040,2025-06-02,Geothermal,West Coast,3877.1,82.67,108558.8,308258.46,193.85,0.19,0,199699.66000000003,2025,6,2,Jun,1,64.78,28.0,79.51,0.05,0.201,0,3826.18,260665.96
REC0000191,PLT041,2025-06-02,Nuclear,Midwest,16023.66,73.98,320473.15,1250306.82,0.0,1.3,0,929833.67,2025,6,2,Jun,0,74.37,20.0,78.03,0.0,-0.545,0,17419.01,1253458.62
REC0000192,PLT042,2025-06-02,Natural Gas,West Coast,34052.32,82.86,1532354.5,1983295.17,15323.54,0.37,0,450940.6699999999,2025,6,2,Jun,0,22.74,45.0,58.24,0.45,0.217,0,35225.37,2508335.2
REC0000193,PLT043,2025-06-02,Natural Gas,Midwest,14100.78,97.47,634535.14,1115079.3,6345.35,0.55,0,480544.16000000003,2025,6,2,Jun,0,43.1,45.0,79.08,0.45,1.471,0,13786.42,977639.46
REC0000195,PLT045,2025-06-02,Coal,Midwest,19687.91,92.06,689076.79,1309289.86,16144.08,1.33,0,620213.0700000001,2025,6,2,Jun,0,47.37,35.0,66.5,0.82,1.006,0,18264.77,1268615.68
REC0000196,PLT046,2025-06-02,Nuclear,West Coast,20627.27,85.7,412545.4,1141463.73,0.0,1.33,0,728918.33,2025,6,2,Jun,0,63.86,20.0,55.34,0.0,0.461,0,18778.71,1250677.96
REC0000197,PLT047,2025-06-02,Biomass,Southeast,5338.82,77.56,202875.15,338433.64,1227.93,1.47,0,135558.49000000002,2025,6,2,Jun,1,40.05,38.0,63.39,0.23,-0.238,0,4923.06,320403.4
REC0000198,PLT048,2025-06-02,Solar,Northeast,8694.36,99.0,217358.94,668663.66,0.0,1.16,0,451304.72000000003,2025,6,2,Jun,1,67.49,25.0,76.91,0.0,1.602,0,8398.35,610409.34
REC0000199,PLT049,2025-06-02,Geothermal,Southwest,10104.55,84.39,282927.54,695297.93,505.23,0.45,0,412370.3900000001,2025,6,2,Jun,1,59.31,28.0,68.81,0.05,0.348,0,9740.17,641512.06
REC0000177,PLT027,2025-06-02,Wind,Southeast,6518.15,56.5,195544.59,411960.23,0.0,0.43,0,216415.63999999998,2025,6,2,Jun,1,52.53,30.0,63.2,0.0,-2.045,0,7483.1,513097.41
REC0000189,PLT039,2025-06-02,Nuclear,Northeast,27123.69,92.25,542473.83,2253625.94,0.0,0.01,0,1711152.1099999999,2025,6,2,Jun,0,75.93,20.0,83.09,0.0,1.023,0,24947.19,1739073.9
REC0000176,PLT026,2025-06-02,Hydro,Southwest,23904.38,99.0,358565.76,1530635.67,239.04,1.09,1,1172069.91,2025,6,2,Jun,1,76.57,15.0,64.03,0.01,1.602,0,22447.55,1619614.16
REC0000200,PLT050,2025-06-02,Natural Gas,West Coast,23556.79,99.0,1060055.66,1878429.29,10600.56,1.61,0,818373.6300000001,2025,6,2,Jun,0,43.57,45.0,79.74,0.45,1.602,0,22563.42,1690146.33
REC0000174,PLT024,2025-06-02,Hydro,Northeast,10181.12,99.0,152716.82,696002.59,101.81,0.34,0,543285.77,2025,6,2,Jun,1,78.06,15.0,68.36,0.01,1.602,0,9948.46,682007.38
REC0000151,PLT001,2025-06-02,Wind,Northeast,4570.91,64.96,137127.19,356703.9,0.0,1.6,0,219576.71000000002,2025,6,2,Jun,1,61.56,30.0,78.04,0.0,-1.319,0,4785.8,324898.92
REC0000152,PLT002,2025-06-02,Coal,West Coast,26579.51,91.33,930283.0,2217841.62,21795.2,1.65,0,1287558.62,2025,6,2,Jun,0,58.05,35.0,83.44,0.82,0.944,0,23757.92,1890837.99
REC0000153,PLT003,2025-06-02,Nuclear,Northeast,45224.55,84.35,904491.08,2532889.63,0.0,1.99,0,1628398.5499999998,2025,6,2,Jun,0,64.29,20.0,56.01,0.0,0.345,0,44036.14,2899069.98
REC0000154,PLT004,2025-06-02,Geothermal,West Coast,3557.83,84.87,99619.11,264463.49,177.89,1.73,0,164844.38,2025,6,2,Jun,1,62.33,28.0,74.33,0.05,0.389,0,3393.06,252687.26
REC0000155,PLT005,2025-06-02,Geothermal,Southeast,8244.41,71.77,230843.35,666478.69,412.22,0.07,0,435635.33999999997,2025,6,2,Jun,1,65.36,28.0,80.84,0.05,-0.735,0,9198.65,622305.78
REC0000156,PLT006,2025-06-02,Geothermal,West Coast,10350.49,79.06,289813.71,675888.41,517.52,1.95,0,386074.7,2025,6,2,Jun,1,57.12,28.0,65.3,0.05,-0.109,0,11092.03,840248.77
REC0000157,PLT007,2025-06-02,Geothermal,Northeast,7202.01,70.59,201656.27,405858.74,360.1,1.84,0,204202.47,2025,6,2,Jun,1,50.31,28.0,56.35,0.05,-0.836,0,7826.02,504702.25
REC0000158,PLT008,2025-06-02,Nuclear,Midwest,21203.18,84.74,424063.62,1378785.08,0.0,1.95,0,954721.4600000001,2025,6,2,Jun,0,69.24,20.0,65.03,0.0,0.378,0,20334.99,1476642.47
REC0000159,PLT009,2025-06-02,Natural Gas,Southwest,35207.48,85.73,1584336.64,2323125.14,15843.37,1.28,0,738788.5000000002,2025,6,2,Jun,0,31.8,45.0,65.98,0.45,0.463,0,36313.68,2551037.43
REC0000160,PLT010,2025-06-02,Solar,Midwest,8029.05,98.7,200726.3,487295.44,0.0,0.75,1,286569.14,2025,6,2,Jun,1,58.81,25.0,60.69,0.0,1.576,0,7380.5,472818.34
REC0000161,PLT011,2025-06-02,Solar,Northeast,22985.06,99.0,574626.58,1809888.17,0.0,0.94,0,1235261.5899999999,2025,6,2,Jun,1,68.25,25.0,78.74,0.0,1.602,0,22109.8,1500329.13
REC0000175,PLT025,2025-06-02,Geothermal,West Coast,9829.89,71.17,275237.02,595252.24,491.49,0.99,0,320015.22,2025,6,2,Jun,1,53.76,28.0,60.56,0.05,-0.786,0,10245.46,666373.84
REC0000163,PLT013,2025-06-02,Geothermal,West Coast,9489.95,89.36,265718.58,731360.83,474.5,1.96,0,465642.24999999994,2025,6,2,Jun,1,63.67,28.0,77.07,0.05,0.775,0,8432.86,613605.12
REC0000164,PLT014,2025-06-02,Coal,Southwest,17385.36,77.27,608487.76,970217.77,14256.0,1.33,0,361730.01,2025,6,2,Jun,0,37.28,35.0,55.81,0.82,-0.263,0,18399.89,1163672.67
REC0000165,PLT015,2025-06-02,Wind,Northeast,9803.59,71.18,294107.68,641987.36,0.0,1.77,0,347879.68,2025,6,2,Jun,1,54.19,30.0,65.48,0.0,-0.785,0,8707.53,557087.73
REC0000166,PLT016,2025-06-02,Solar,Northeast,8450.66,94.09,211266.38,499460.46,0.0,0.02,0,288194.08,2025,6,2,Jun,1,57.7,25.0,59.1,0.0,1.18,0,8203.11,525815.22
REC0000167,PLT017,2025-06-02,Geothermal,Southeast,11057.12,78.64,309599.34,898109.77,552.86,1.95,0,588510.4299999999,2025,6,2,Jun,1,65.53,28.0,81.22,0.05,-0.145,0,11238.86,795047.89
REC0000168,PLT018,2025-06-02,Solar,Southeast,19691.87,99.0,492296.72,1594225.41,0.0,0.66,0,1101928.69,2025,6,2,Jun,1,69.12,25.0,80.96,0.0,1.602,0,17304.5,1322304.07
REC0000169,PLT019,2025-06-02,Biomass,Southeast,5543.87,80.33,210667.24,411011.88,1275.09,0.56,0,200344.64,2025,6,2,Jun,1,48.74,38.0,74.14,0.23,-0.0,0,5125.86,353557.75
REC0000170,PLT020,2025-06-02,Wind,Southeast,13553.29,72.4,406598.71,889064.94,0.0,1.45,0,482466.2299999999,2025,6,2,Jun,1,54.27,30.0,65.6,0.0,-0.681,0,12275.66,864793.21
REC0000171,PLT021,2025-06-02,Natural Gas,Midwest,18823.41,99.0,847053.65,1118582.03,8470.54,1.77,0,271528.38,2025,6,2,Jun,0,24.27,45.0,59.43,0.45,1.602,0,17267.77,1063610.51
REC0000172,PLT022,2025-06-02,Solar,West Coast,11853.97,99.0,296349.19,893762.21,0.0,1.7,0,597413.02,2025,6,2,Jun,1,66.84,25.0,75.4,0.0,1.602,0,10959.82,787701.22
REC0000173,PLT023,2025-06-02,Natural Gas,Southeast,32411.0,99.0,1458494.83,1967018.48,14584.95,1.52,0,508523.6499999999,2025,6,2,Jun,0,25.85,45.0,60.69,0.45,1.602,0,30807.18,2220241.0
REC0000162,PLT012,2025-06-02,Hydro,Midwest,8419.4,99.0,126291.06,640330.2,84.19,1.46,0,514039.13999999996,2025,6,2,Jun,1,80.28,15.0,76.05,0.01,1.602,0,7863.49,554831.94
REC0000235,PLT035,2025-06-03,Wind,Midwest,9669.21,59.9,290076.35,683332.45,0.0,0.73,0,393256.1,2025,6,2,Jun,1,57.55,30.0,70.67,0.0,-1.753,0,10557.36,782497.2
REC0000234,PLT034,2025-06-03,Biomass,West Coast,7619.05,76.06,289523.98,437586.15,1752.38,1.67,0,148062.17000000004,2025,6,2,Jun,1,33.84,38.0,57.43,0.23,-0.367,0,7765.9,469433.42
REC0000233,PLT033,2025-06-03,Solar,Southeast,8914.81,99.0,222870.17,557521.76,0.0,1.45,0,334651.58999999997,2025,6,2,Jun,1,60.02,25.0,62.54,0.0,1.602,0,8332.8,593822.15
REC0000232,PLT032,2025-06-03,Biomass,Midwest,5951.14,77.95,226143.42,438299.16,1368.76,0.08,0,212155.73999999996,2025,6,2,Jun,1,48.4,38.0,73.65,0.23,-0.204,0,6046.96,426883.49
REC0000227,PLT027,2025-06-03,Wind,Southeast,7634.78,66.18,229043.42,636917.54,0.0,0.91,0,407874.12,2025,6,2,Jun,1,64.04,30.0,83.42,0.0,-1.214,0,7513.44,537861.44
REC0000230,PLT030,2025-06-03,Geothermal,Northeast,9273.0,71.17,259643.93,682504.01,463.65,0.33,0,422860.08,2025,6,2,Jun,1,61.96,28.0,73.6,0.05,-0.786,0,10354.55,766273.18
REC0000229,PLT029,2025-06-03,Solar,Northeast,19904.14,99.0,497603.4,1549778.0,0.0,1.15,0,1052174.6,2025,6,2,Jun,1,67.89,25.0,77.86,0.0,1.602,0,18113.47,1285564.07
REC0000228,PLT028,2025-06-03,Wind,Southwest,11515.27,63.42,345458.18,860729.08,0.0,1.71,0,515270.89999999997,2025,6,2,Jun,1,59.86,30.0,74.75,0.0,-1.451,0,11938.19,885047.74
REC0000236,PLT036,2025-06-03,Natural Gas,Northeast,11125.04,78.39,500626.7,740509.5,5006.27,1.09,0,239882.8,2025,6,2,Jun,0,32.39,45.0,66.56,0.45,-0.167,0,12521.13,919487.03
REC0000231,PLT031,2025-06-03,Natural Gas,Midwest,31104.92,99.0,1399721.19,2208017.1,13997.21,1.54,0,808295.9100000001,2025,6,2,Jun,0,36.61,45.0,70.99,0.45,1.602,0,29155.09,2094190.3
REC0000237,PLT037,2025-06-03,Natural Gas,Southwest,12556.82,77.04,565057.11,810507.85,5650.57,1.72,0,245450.74,2025,6,2,Jun,0,30.28,45.0,64.55,0.45,-0.283,0,14063.77,969050.12
REC0000243,PLT043,2025-06-03,Natural Gas,Midwest,12342.19,85.32,555398.7,974278.35,5553.99,0.46,0,418879.65,2025,6,2,Jun,0,42.99,45.0,78.94,0.45,0.428,0,13497.57,976967.24
REC0000239,PLT039,2025-06-03,Nuclear,Northeast,23654.45,80.45,473089.08,1463101.46,0.0,1.76,0,990012.3799999999,2025,6,2,Jun,0,67.67,20.0,61.85,0.0,0.01,0,24688.64,1683879.41
REC0000240,PLT040,2025-06-03,Geothermal,West Coast,3548.03,75.65,99344.8,273117.8,177.4,0.52,0,173773.0,2025,6,2,Jun,1,63.63,28.0,76.98,0.05,-0.402,0,3770.55,263156.33
REC0000241,PLT041,2025-06-03,Nuclear,Midwest,18523.75,85.53,370474.95,1329803.12,0.0,1.65,0,959328.1700000002,2025,6,2,Jun,0,72.14,20.0,71.79,0.0,0.446,0,17639.96,1268727.52
REC0000242,PLT042,2025-06-03,Natural Gas,West Coast,35752.93,87.0,1608881.68,2441299.7,16088.82,0.13,0,832418.0200000003,2025,6,2,Jun,0,34.1,45.0,68.28,0.45,0.572,0,35330.88,2494928.1
REC0000244,PLT044,2025-06-03,Nuclear,Northeast,42062.13,86.87,841242.59,2662348.07,0.0,1.98,0,1821105.48,2025,6,2,Jun,0,68.4,20.0,63.3,0.0,0.561,0,39294.29,2779930.39
REC0000245,PLT045,2025-06-03,Coal,Midwest,16956.34,79.29,593471.87,1299622.35,13904.2,0.22,0,706150.4800000001,2025,6,2,Jun,0,54.34,35.0,76.65,0.82,-0.089,0,18003.09,1274817.02
REC0000246,PLT046,2025-06-03,Nuclear,West Coast,21394.62,88.89,427892.4,1815287.9,0.0,0.26,0,1387395.5,2025,6,2,Jun,0,76.43,20.0,84.85,0.0,0.734,0,19301.89,1363599.95
REC0000247,PLT047,2025-06-03,Biomass,Southeast,5335.02,77.5,202730.79,317874.8,1227.05,0.23,0,115144.00999999998,2025,6,2,Jun,1,36.22,38.0,59.58,0.23,-0.243,0,5005.45,319897.68
REC0000248,PLT048,2025-06-03,Solar,Northeast,8138.04,92.67,203450.95,469126.66,0.0,1.91,0,265675.70999999996,2025,6,2,Jun,1,56.63,25.0,57.65,0.0,1.059,0,8346.29,582152.8
REC0000249,PLT049,2025-06-03,Geothermal,Southwest,10605.13,88.57,296943.72,872279.74,530.26,1.38,0,575336.02,2025,6,2,Jun,1,65.96,28.0,82.25,0.05,0.707,0,9913.16,687665.59
REC0000226,PLT026,2025-06-03,Hydro,Southwest,23904.38,99.0,358565.76,1534167.5,239.04,1.26,0,1175601.74,2025,6,2,Jun,1,76.63,15.0,64.18,0.01,1.602,0,22738.92,1602524.83
REC0000238,PLT038,2025-06-03,Biomass,Southwest,5970.06,66.18,226862.34,378232.65,1373.11,0.25,0,151370.31000000003,2025,6,2,Jun,1,40.02,38.0,63.35,0.23,-1.214,0,6624.61,439248.18
REC0000250,PLT050,2025-06-03,Natural Gas,West Coast,22609.01,95.02,1017405.49,1243665.05,10174.05,1.29,0,226259.56000000006,2025,6,2,Jun,0,18.19,45.0,55.01,0.45,1.26,0,22572.54,1600850.08
REC0000225,PLT025,2025-06-03,Geothermal,West Coast,11695.72,84.67,327480.16,811581.18,584.79,1.48,0,484101.0200000001,2025,6,2,Jun,1,59.65,28.0,69.39,0.05,0.372,0,10535.51,695415.3
REC0000223,PLT023,2025-06-03,Natural Gas,Southeast,26064.08,79.61,1172883.46,1478419.08,11728.83,0.28,0,305535.6200000001,2025,6,2,Jun,0,20.67,45.0,56.72,0.45,-0.062,0,29858.56,2071876.62
REC0000224,PLT024,2025-06-03,Hydro,Northeast,9349.32,90.91,140239.73,755974.24,93.49,0.74,0,615734.51,2025,6,2,Jun,1,81.45,15.0,80.86,0.01,0.908,0,9828.63,696800.75
REC0000201,PLT001,2025-06-03,Wind,Northeast,4375.76,62.19,131272.68,322681.89,0.0,0.15,0,191409.21000000002,2025,6,2,Jun,1,59.32,30.0,73.74,0.0,-1.557,0,4703.79,324455.51
REC0000202,PLT002,2025-06-03,Coal,West Coast,25379.41,87.21,888279.19,1522131.43,20811.11,0.64,0,633852.24,2025,6,2,Jun,0,41.64,35.0,59.98,0.82,0.59,0,24082.22,1817096.68
REC0000203,PLT003,2025-06-03,Nuclear,Northeast,45148.53,84.21,902970.57,2785062.78,0.0,1.87,0,1882092.21,2025,6,2,Jun,0,67.58,20.0,61.69,0.0,0.333,0,44258.62,2876268.54
REC0000204,PLT004,2025-06-03,Geothermal,West Coast,3661.52,87.34,102522.45,239985.22,183.08,1.24,0,137462.77000000002,2025,6,2,Jun,1,57.28,28.0,65.54,0.05,0.601,0,3446.75,250146.85
REC0000205,PLT005,2025-06-03,Geothermal,Southeast,9036.19,78.67,253013.28,580250.42,451.81,1.19,0,327237.14,2025,6,2,Jun,1,56.4,28.0,64.21,0.05,-0.143,0,9166.16,613894.71
REC0000207,PLT007,2025-06-03,Geothermal,Northeast,8578.83,84.08,240207.35,661979.05,428.94,1.32,0,421771.70000000007,2025,6,2,Jun,1,63.71,28.0,77.16,0.05,0.322,0,7976.58,536157.61
REC0000208,PLT008,2025-06-03,Nuclear,Midwest,19853.01,79.35,397060.2,1315843.76,0.0,0.17,0,918783.56,2025,6,2,Jun,0,69.82,20.0,66.28,0.0,-0.084,0,20238.59,1444482.73
REC0000209,PLT009,2025-06-03,Natural Gas,Southwest,35186.59,85.68,1583396.37,1941060.61,15833.96,1.8,0,357664.24,2025,6,2,Jun,0,18.43,45.0,55.16,0.45,0.459,0,36088.26,2429042.06
REC0000210,PLT010,2025-06-03,Solar,Midwest,7701.33,94.67,192533.25,561163.19,0.0,1.69,0,368629.93999999994,2025,6,2,Jun,1,65.69,25.0,72.87,0.0,1.23,0,7444.67,490487.31
REC0000211,PLT011,2025-06-03,Solar,Northeast,22985.06,99.0,574626.58,1345190.78,0.0,0.74,0,770564.2000000001,2025,6,2,Jun,1,57.28,25.0,58.52,0.0,1.602,0,22284.86,1469301.46
REC0000206,PLT006,2025-06-03,Geothermal,West Coast,8742.92,66.78,244801.85,517745.47,437.15,1.46,0,272943.62,2025,6,2,Jun,1,52.72,28.0,59.22,0.05,-1.163,0,10622.21,775748.11
REC0000213,PLT013,2025-06-03,Geothermal,West Coast,9524.57,89.68,266687.88,791681.66,476.23,1.93,1,524993.78,2025,6,2,Jun,1,66.31,28.0,83.12,0.05,0.802,0,8651.2,649220.43
REC0000212,PLT012,2025-06-03,Hydro,Midwest,8419.4,99.0,126291.06,470615.46,84.19,0.6,0,344324.4,2025,6,2,Jun,1,73.16,15.0,55.9,0.01,1.602,0,7974.67,537988.64
REC0000221,PLT021,2025-06-03,Natural Gas,Midwest,17784.31,93.53,800293.76,1406750.88,8002.94,1.45,0,606457.1199999999,2025,6,2,Jun,0,43.11,45.0,79.1,0.45,1.132,0,17371.08,1132238.59
REC0000220,PLT020,2025-06-03,Wind,Southeast,11600.26,61.97,348007.88,852455.67,0.0,1.48,0,504447.79000000004,2025,6,2,Jun,1,59.18,30.0,73.49,0.0,-1.576,0,12140.58,862325.7
REC0000219,PLT019,2025-06-03,Biomass,Southeast,4923.53,71.34,187094.16,282227.57,1132.41,0.81,0,95133.41,2025,6,2,Jun,1,33.71,38.0,57.32,0.23,-0.772,0,5085.4,339291.71
REC0000218,PLT018,2025-06-03,Solar,Southeast,19691.87,99.0,492296.72,1272673.61,0.0,0.33,0,780376.8900000001,2025,6,2,Jun,1,61.32,25.0,64.63,0.0,1.602,0,17781.97,1312377.98
REC0000222,PLT022,2025-06-03,Solar,West Coast,11853.97,99.0,296349.19,901508.27,0.0,0.07,0,605159.0800000001,2025,6,2,Jun,1,67.13,25.0,76.05,0.0,1.602,0,11138.65,810462.63
REC0000216,PLT016,2025-06-03,Solar,Northeast,8891.56,99.0,222288.93,696414.04,0.0,0.47,0,474125.11000000004,2025,6,2,Jun,1,68.08,25.0,78.32,0.0,1.602,0,8340.8,559934.99
REC0000215,PLT015,2025-06-03,Wind,Northeast,9719.85,70.57,291595.6,576603.84,0.0,0.51,1,285008.24,2025,6,2,Jun,1,49.43,30.0,59.32,0.0,-0.838,0,8909.99,560990.95
REC0000214,PLT014,2025-06-03,Coal,Southwest,19483.78,86.6,681932.17,1577143.8,15976.7,0.31,0,895211.63,2025,6,2,Jun,0,56.76,35.0,80.95,0.82,0.538,0,18616.67,1246366.9
REC0000217,PLT017,2025-06-03,Geothermal,Southeast,12164.62,86.51,340609.26,767238.01,608.23,1.2,0,426628.75,2025,6,2,Jun,1,55.61,28.0,63.07,0.05,0.53,0,11424.01,789485.91
